Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
B_no_ratio,0.8676729559748427,0.8478260869565217,0.8108176100628931,0.7415211719847481,0.8616352201257862,0.76,SVM,19,4,0.8899999999999999,0.9155438596491228
B_no_ratio,0.9174842767295598,0.7934782608695652,0.8299371069182391,0.7018591164932628,0.779874213836478,0.88,Random Forest,19,4,0.8499999999999999,0.9056666666666666
B_no_ratio,0.8344654088050315,0.8043478260869565,0.7856603773584906,0.6955322669608384,0.8113207547169812,0.76,Extra Trees,19,4,0.4549999999999999,0.828422514619883
B_no_ratio,0.9303144654088051,0.8695652173913043,0.8233962264150944,0.767235926628716,0.8867924528301887,0.76,XGBoost (regularized),19,4,0.575,0.9249809941520468
B_no_ratio,0.923076923076923,0.8369565217391305,0.824732229795521,0.7409909909909911,0.8417721518987342,0.8076923076923077,Logistic Regression,20,4,0.48999999999999994,0.8874605263157894
B_no_ratio,0.9221032132424537,0.842391304347826,0.8278967867575462,0.7469530990657751,0.8481012658227848,0.8076923076923077,SVM,20,4,0.83,0.8971944444444444
B_no_ratio,0.9359785783836417,0.7717391304347826,0.818889970788705,0.6863636363636363,0.7531645569620253,0.8846153846153846,Random Forest,20,4,0.73,0.910843567251462
B_no_ratio,0.8992210321324244,0.8315217391304348,0.8055014605647517,0.7295015886565183,0.8417721518987342,0.7692307692307693,Extra Trees,20,4,0.7649999999999999,0.8187251461988303
B_no_ratio,0.9228334956183056,0.7934782608695652,0.8315481986368063,0.7069081153588196,0.7784810126582279,0.8846153846153846,XGBoost (regularized),20,4,0.6849999999999999,0.9345014619883042
B_no_ratio,0.9150943396226415,0.9027027027027027,0.8307934204160619,0.8106232939035487,0.9308176100628931,0.7307692307692307,Logistic Regression,21,5,0.3549999999999999,0.8874488304093567
B_no_ratio,0.9499274310595065,0.7891891891891892,0.8612723754233189,0.7115038586109002,0.7610062893081762,0.9615384615384616,SVM,21,5,0.8899999999999999,0.8964415204678362
B_no_ratio,0.9337203676826319,0.8054054054054054,0.8707063376874697,0.7273173927284637,0.779874213836478,0.9615384615384616,Random Forest,21,5,0.71,0.9077002923976609
B_no_ratio,0.8720367682631834,0.7621621621621621,0.7812046444121916,0.6667212577792335,0.7547169811320755,0.8076923076923077,Extra Trees,21,5,0.715,0.8504400584795322
B_no_ratio,0.9426705370101597,0.8432432432432433,0.8766328011611031,0.7622002570808031,0.8301886792452831,0.9230769230769231,XGBoost (regularized),21,5,0.62,0.9286111111111112
B_no_ratio,0.8577648766328012,0.8432432432432433,0.7157716497339139,0.6992881564934701,0.8930817610062893,0.5384615384615384,Logistic Regression,22,5,0.41999999999999993,0.9073187134502924
B_no_ratio,0.8938074504112241,0.8,0.8032172230285438,0.7022489016486145,0.7987421383647799,0.8076923076923077,SVM,22,5,0.8849999999999999,0.9153026315789473
B_no_ratio,0.8930817610062892,0.8162162162162162,0.8126511852926948,0.7184926602219835,0.8176100628930818,0.8076923076923077,Random Forest,22,5,0.7999999999999999,0.9191125730994152
B_no_ratio,0.8045476536042575,0.6918918918918919,0.7242380261248186,0.6017899626147049,0.6792452830188679,0.7692307692307693,Extra Trees,22,5,0.7949999999999999,0.8799108187134503
