Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
C_no_spx,0.7989937106918239,0.7880434782608695,0.7256603773584906,0.6596955470194907,0.8113207547169812,0.64,XGBoost (regularized),28,6,0.5249999999999999,0.7680994152046784
C_no_spx,0.8548427672955975,0.8315217391304348,0.7508176100628932,0.7031485818371064,0.8616352201257862,0.64,Logistic Regression,29,6,0.3999999999999999,0.8040818713450293
C_no_spx,0.8485534591194969,0.8260869565217391,0.7476729559748427,0.6973684210526316,0.8553459119496856,0.64,SVM,29,6,0.815,0.8026023391812865
C_no_spx,0.8465408805031446,0.8097826086956522,0.7550943396226415,0.6878483835005574,0.8301886792452831,0.68,Random Forest,29,6,0.5499999999999999,0.7994970760233918
C_no_spx,0.8493081761006289,0.7065217391304348,0.779622641509434,0.6244897959183674,0.6792452830188679,0.88,Extra Trees,29,6,0.595,0.7764342105263158
C_no_spx,0.8586163522012579,0.842391304347826,0.7233962264150944,0.6989902408755007,0.8867924528301887,0.56,XGBoost (regularized),29,6,0.36499999999999994,0.8061184210526318
C_no_spx,0.8274099318403115,0.657608695652174,0.7203018500486855,0.5802281368821293,0.6329113924050633,0.8076923076923077,Logistic Regression,30,6,0.5099999999999999,0.8135336257309941
C_no_spx,0.818889970788705,0.5380434782608695,0.6828140214216163,0.4962476245692016,0.4810126582278481,0.8846153846153846,SVM,30,6,0.9299999999999999,0.8340321637426902
C_no_spx,0.8059883154819865,0.483695652173913,0.6511684518013632,0.4538694660543006,0.4177215189873418,0.8846153846153846,Random Forest,30,6,0.8849999999999999,0.8275263157894738
C_no_spx,0.7531645569620253,0.8532608695652174,0.7056962025316456,0.7024258760107817,0.9113924050632911,0.5,Extra Trees,30,6,0.44499999999999995,0.8271959064327487
C_no_spx,0.8147517039922103,0.5163043478260869,0.6540895813047711,0.4760518317069269,0.4620253164556962,0.8461538461538461,XGBoost (regularized),30,6,0.7899999999999999,0.8290365497076024
C_no_spx,0.8316400580551524,0.7567567567567568,0.7458877600387035,0.6505184501070483,0.7610062893081762,0.7307692307692307,Logistic Regression,31,7,0.4799999999999999,0.8046008771929826
C_no_spx,0.8587324625060474,0.7081081081081081,0.7658442186744073,0.6252250900360145,0.6855345911949685,0.8461538461538461,SVM,31,7,0.8849999999999999,0.8008479532163741
C_no_spx,0.8676826318335753,0.7297297297297297,0.7623367198838897,0.6383328120112606,0.7169811320754716,0.8076923076923077,Random Forest,31,7,0.6,0.8019093567251462
C_no_spx,0.851233671988389,0.5675675675675675,0.716255442670537,0.5222107438016529,0.5094339622641509,0.9230769230769231,Extra Trees,31,7,0.6499999999999999,0.7870950292397662
C_no_spx,0.8621190130624093,0.8540540540540541,0.7542331881954524,0.7277780805493488,0.8930817610062893,0.6153846153846154,XGBoost (regularized),31,7,0.4149999999999999,0.8107456140350877
C_no_spx,0.7977745524915336,0.6432432432432432,0.6959361393323658,0.5636792452830188,0.6226415094339622,0.7692307692307693,Logistic Regression,32,7,0.61,0.8220453216374268
C_no_spx,0.8248669569424287,0.6702702702702703,0.6955732946298984,0.5793730664579373,0.660377358490566,0.7307692307692307,SVM,32,7,0.8849999999999999,0.833404970760234
C_no_spx,0.8207547169811321,0.7243243243243244,0.7270198355104015,0.6227358151065616,0.7232704402515723,0.7307692307692307,Random Forest,32,7,0.615,0.8086827485380118
