Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
A_full,0.9501693275278181,0.8756756756756757,0.895500725689405,0.7995666305525461,0.8679245283018868,0.9230769230769231,Random Forest,11,3,0.72,0.9587032163742689
A_full,0.9085631349782293,0.8594594594594595,0.7573778422835027,0.7341954022988506,0.89937106918239,0.6153846153846154,Extra Trees,11,3,0.615,0.9159751461988304
A_full,0.9525882922109338,0.8702702702702703,0.9084421867440735,0.7972972972972974,0.8553459119496856,0.9615384615384616,XGBoost (regularized),11,3,0.6549999999999999,0.9651154970760235
A_full,0.9201741654571844,0.8864864864864865,0.8535316884373488,0.7991313789359391,0.89937106918239,0.8076923076923077,Logistic Regression,12,3,0.4699999999999999,0.9258347953216374
A_full,0.9288824383164005,0.745945945945946,0.8039429124334785,0.6624742828306355,0.7232704402515723,0.8846153846153846,SVM,12,3,0.945,0.9456900584795322
A_full,0.9487179487179488,0.8216216216216217,0.8801402999516208,0.7437135300785022,0.7987421383647799,0.9615384615384616,Random Forest,12,3,0.8599999999999999,0.965546783625731
A_full,0.8754233188195452,0.7405405405405405,0.7525399129172714,0.6421663442940039,0.7358490566037735,0.7692307692307693,Extra Trees,12,3,0.7799999999999999,0.918502923976608
A_full,0.9564586357039188,0.8486486486486486,0.8797774552491534,0.768170426065163,0.8364779874213837,0.9230769230769231,XGBoost (regularized),12,3,0.845,0.964311403508772
A_full,0.9325786163522012,0.8804347826086957,0.8633962264150943,0.7919407894736843,0.8867924528301887,0.84,Logistic Regression,13,3,0.5299999999999999,0.9200394736842105
A_full,0.9426415094339623,0.875,0.8771069182389937,0.7901522288887788,0.8742138364779874,0.88,SVM,13,3,0.845,0.9259473684210526
A_full,0.9672955974842766,0.8804347826086957,0.9139622641509434,0.8059443911792905,0.8679245283018868,0.96,Random Forest,13,3,0.695,0.9508713450292398
A_full,0.9270440251572327,0.8478260869565217,0.8445283018867924,0.7530201342281879,0.8490566037735849,0.84,Extra Trees,13,3,0.735,0.904358187134503
A_full,0.9725786163522013,0.8804347826086957,0.9139622641509434,0.8059443911792905,0.8679245283018868,0.96,XGBoost (regularized),13,3,0.48499999999999993,0.9582616959064328
A_full,0.9486792452830188,0.8532608695652174,0.8813836477987422,0.7693057812862781,0.8427672955974843,0.92,Logistic Regression,14,3,0.49999999999999994,0.9124166666666668
